10.0,87.0,0.0,494.0,0.0,0.0,0.0,0.0
12.0,81.0,0.0,383.5,910.0,0.0,39.0,0.0
20.0,78.0,0.0,19.5,728.0,214.5,130.0,0.0
25.0,62.0,0.0,52.0,650.0,39.0,130.0,0.0
94.0,4.0,156.0,0.0,0.0,0.0,91.0,136.5
16.0,83.0,0.0,201.5,416.0,0.0,0.0,0.0
1.0,5.0,0.0,52.0,390.0,39.0,169.0,0.0
17.0,76.0,0.0,0.0,585.0,58.5,78.0,0.0
4.0,95.0,0.0,572.0,520.0,0.0,0.0,0.0
56.0,40.0,117.0,90.0,120.0,0.0,0.0,180.0
85.0,3.0,45.0,0.0,1125.0,225.0,67.5,60.0
90.0,3.0,247.5,0.0,450.0,45.0,0.0,67.5
27.0,72.0,0.0,90.0,525.0,67.5,0.0,0.0
13.0,85.0,0.0,337.5,90.0,112.5,0.0,0.0
93.0,5.0,352.5,0.0,450.0,0.0,52.5,0.0
34.0,63.0,0.0,0.0,1350.0,22.5,0.0,0.0
1.0,3.0,0.0,60.0,450.0,45.0,187.5,0.0
90.0,8.0,255.0,0.0,0.0,0.0,52.5,45.0
96.0,2.0,262.5,0.0,450.0,45.0,52.5,0.0
23.0,75.0,195.0,0.0,325.0,0.0,0.0,91.0
97.0,0.0,156.0,0.0,0.0,0.0,32.5,136.5
46.0,36.0,0.0,0.0,585.0,39.0,78.0,0.0
90.0,3.0,279.5,0.0,0.0,0.0,104.0,45.5
99.0,0.0,273.0,0.0,0.0,0.0,45.5,0.0
9.0,90.0,0.0,708.5,78.0,0.0,0.0,0.0
83.0,11.0,156.0,0.0,1300.0,182.0,45.5,0.0
21.0,76.0,0.0,0.0,650.0,156.0,39.0,0.0
39.0,60.0,58.5,0.0,2314.0,182.0,39.0,0.0
94.0,4.0,279.5,0.0,260.0,39.0,45.5,0.0
87.0,11.0,201.5,0.0,325.0,0.0,39.0,149.5
25.0,70.0,0.0,0.0,1040.0,39.0,78.0,0.0
