14,4,6.3,2.9,412.70000000000005,449.5,250.8,385.40000000000003,11,6,17,193803,41717,23059,0,5067,210,11,17323,32897,112014,48891,13,5
3,4,1.1,1.6,292.3,351.29999999999995,257.70000000000005,313.6,6,9,20,56002,18531,41355,0,1978,41,1,14416,21423,30841,3738,17,3
4,11,0.0,1.9,236.9,469.9,212.39999999999998,424.70000000000005,4,15,21,132578,21238,53990,0,7935,70,48,14778,21884,97410,13284,18,3
4,7,5.6,3.9,345.0,222.7,288.5,299.6,8,11,10,215945,35891,30781,749,2926,227,4,16455,186567,28589,788,6,2
4,11,2.3000000000000003,1.8,396.7,360.79999999999995,282.1,343.0,5,8,15,181283,22030,36980,0,9180,63,87,14696,127484,41759,12040,19,0
4,14,1.0,1.6,359.5,363.3,302.4,342.29999999999995,8,9,14,109436,25513,20426,0,1341,74,1,14372,11082,97634,718,25,1
12,14,3.4000000000000004,4.6,338.8,398.5,191.60000000000002,335.8,10,12,8,150187,31727,38907,526,8982,155,17,14990,132025,9641,8520,11,0
7,4,4.9,6.6,348.8,448.70000000000005,393.1,465.2,13,11,15,183976,28940,27228,1053,2546,205,6,17405,177896,1903,4176,6,0
4,14,4.800000000000001,4.6,540.1,449.5,255.9,349.4,10,7,8,264279,29494,28184,0,2169,256,10,16802,33844,228435,1999,6,0
4,11,0.0,0.7,278.3,537.0999999999999,224.0,365.0,11,5,6,287309,22393,42002,899,9355,145,102,19347,229722,42605,14980,7,1
12,4,4.5,7.0,463.20000000000005,562.8,257.2,510.79999999999995,14,10,11,205162,33272,56424,0,38300,177,6,17202,22870,181479,811,15,1
4,7,3.3,6.0,271.0,426.7,202.0,372.9,9,13,19,220774,26831,34713,944,5993,205,29,18410,210426,8088,2260,14,2
14,4,0.2,1.2,235.3,393.7,203.7,293.5,9,7,24,66853,22723,21897,0,26563,30,2,15960,12325,53130,1398,15,0
4,14,3.3000000000000003,1.2999999999999998,421.79999999999995,400.20000000000005,181.4,312.2,4,11,10,75757,13667,27970,0,1500,69,17,13938,19809,54299,1648,7,0
7,4,6.6,7.6,304.6,457.1,280.0,494.79999999999995,10,7,17,237554,40095,28801,862,4212,241,26,18169,182752,50830,3972,14,3
14,4,5.4,5.0,387.1,526.0,228.39999999999998,438.7,12,5,10,125422,22898,21254,0,4591,139,18,15569,16735,74215,34471,14,2
11,4,0.0,3.9000000000000004,329.1,637.7,246.6,495.2,10,8,11,175803,20396,33881,0,10128,84,79,16297,158379,5110,12312,3,6
12,4,7.300000000000001,5.9,481.6,431.79999999999995,276.6,390.9,8,7,10,154927,26286,35883,0,7985,195,14,15155,18619,111153,25154,5,1
4,3,1.2,0.8,275.8,326.9,154.1,258.4,2,5,13,47295,7837,29814,0,4095,63,1,11844,15892,30275,1126,18,7
4,12,6.9,8.399999999999999,410.4,495.7,238.4,348.1,5,6,7,150336,17141,36494,0,3596,257,2,13853,144890,5133,312,11,2
14,4,7.9,6.4,472.59999999999997,560.3,254.60000000000002,401.4,11,9,8,191637,39340,20167,0,1800,233,8,15062,17780,172537,1318,11,2
4,7,5.3,4.199999999999999,292.79999999999995,325.1,223.4,267.2,3,10,13,109097,15658,20262,540,3414,176,0,12483,100392,7989,716,9,1
3,4,0.3,1.3,298.7,253.4,190.7,323.20000000000005,7,10,11,82377,27050,21838,0,455,62,0,12988,4572,77469,336,23,4
4,11,0.0,0.7999999999999999,222.39999999999998,424.5,184.7,335.9,3,7,13,119319,12885,45417,468,13242,16,70,11562,31274,77055,10989,18,2
4,7,6.2,7.9,342.1,499.8,290.2,419.0,14,6,13,285175,40441,29732,922,5563,301,26,19608,233811,49685,1680,12,6
12,4,7.6000000000000005,7.199999999999999,396.6,403.20000000000005,223.39999999999998,341.9,5,6,10,215898,18362,49663,994,15942,290,7,16941,212361,3537,0,19,25
11,4,0.1,1.6,287.79999999999995,594.3,206.1,502.9,14,5,12,202130,32084,43380,153,9758,67,86,16555,88333,102065,11731,19,8
4,3,1.1,1.0,270.5,365.7,173.9,295.4,1,9,26,35988,10170,42240,0,6260,61,0,12643,14546,21442,0,24,19
14,4,6.1,6.6,440.9,559.3,227.0,423.0,8,6,15,222452,24206,24536,0,4716,251,14,16750,29121,191933,1398,14,24
14,4,8.0,7.5,479.4,506.79999999999995,292.4,395.6,12,6,8,222137,48432,18233,0,1245,277,7,17520,18778,202153,1206,16,2
12,4,6.5,7.300000000000001,435.3,482.6,233.7,417.1,5,6,6,236622,31469,42005,0,7095,266,18,15635,236622,0,0,14,5
4,11,0.1,1.2,375.9,449.2,238.5,369.79999999999995,1,9,9,246008,11895,35574,558,6046,85,129,16334,104502,121757,19748,14,9
4,7,7.2,6.2,368.4,416.0,317.9,450.9,12,8,8,196081,48713,30881,846,2931,239,20,17364,146146,44422,5512,12,4
14,4,0.8,1.3,255.9,244.10000000000002,181.60000000000002,278.1,2,13,11,39309,14917,30783,0,2231,39,1,11445,9761,24181,5365,21,4
12,4,6.3,6.0,439.8,470.2,227.0,405.0,10,5,10,206450,32730,26629,0,3006,226,13,16458,40559,164494,1396,24,2
4,11,0.30000000000000004,0.8,343.3,452.9,250.7,362.7,8,6,15,227546,28963,29644,699,19342,76,99,16324,207589,11661,8294,16,6
14,4,6.0,7.6,380.8,597.8,245.7,413.3,10,4,12,197463,30578,37492,0,9773,220,10,15973,188274,1945,7243,12,0
7,4,6.199999999999999,9.100000000000001,323.3,421.5,272.8,394.7,3,7,10,231891,26812,22041,860,3444,281,6,15594,219877,12014,0,19,3
14,4,1.0,1.2999999999999998,238.3,307.9,155.7,258.79999999999995,2,7,20,38329,14745,28740,0,5671,43,2,11297,8887,28281,1160,20,3
7,4,5.8,7.0,271.4,358.5,265.7,364.8,8,7,9,167886,23107,21490,726,3754,212,15,15207,139832,27790,264,10,4
14,4,5.5,4.4,428.5,477.7,232.89999999999998,480.79999999999995,9,5,14,201073,35268,18912,0,3977,192,13,16372,23106,176730,1236,11,1
11,4,0.2,1.6,357.6,509.4,299.3,429.4,6,7,8,171544,15940,37864,588,7881,76,94,14430,77551,77315,16677,7,20
4,3,1.5,2.8,268.6,393.9,212.5,338.6,1,5,12,44880,16009,44507,0,8529,61,1,12150,9477,28174,7228,27,5
14,4,5.6,4.199999999999999,411.7,359.8,244.39999999999998,311.79999999999995,5,9,11,100224,18154,34964,0,5171,139,7,12537,94774,4919,530,12,2
7,4,5.8999999999999995,7.9,338.2,507.8,358.3,488.70000000000005,16,8,7,246264,34082,29932,714,2850,255,30,18236,212663,32332,1269,10,0
12,4,5.5,5.199999999999999,460.6,628.1,241.4,507.5,14,8,6,145020,30441,27404,649,2418,170,13,14740,124772,20161,87,11,4
4,14,2.4,2.3,350.7,327.2,176.89999999999998,340.79999999999995,5,11,13,73958,16678,28437,0,1145,83,2,11645,73238,0,719,13,1
11,4,0.0,1.6,319.1,504.2,239.79999999999998,408.3,3,9,5,204247,11923,37847,0,9275,72,110,12732,141790,47653,14804,30,1
14,4,1.7,2.0,322.7,379.6,232.5,290.2,4,8,11,77256,17526,29595,0,5034,86,3,11533,13160,59861,4234,15,4
3,4,1.5,2.5,248.8,426.0,172.2,338.5,6,9,21,76009,17187,28961,0,2668,83,0,14879,12410,57171,6428,19,0
14,4,4.8,3.5,405.6,502.1,194.89999999999998,371.9,10,11,10,161335,29936,21853,0,1604,170,7,14978,27158,133064,1112,13,1
12,4,4.9,7.2,420.29999999999995,457.9,245.0,361.20000000000005,7,7,11,161383,18816,35825,0,5683,205,15,14978,152859,8444,80,19,0
4,11,0.6,0.5,330.2,407.0,227.10000000000002,455.79999999999995,17,6,7,200396,33635,30440,902,7241,111,57,17327,166650,26830,6915,13,2
4,7,4.4,6.4,227.9,362.5,189.2,337.79999999999995,4,9,14,139389,20726,16704,550,4071,182,2,14157,130793,8596,0,10,3
4,11,0.1,1.5,317.3,466.2,259.0,369.70000000000005,9,7,9,205047,20682,40667,0,14027,70,95,15813,158557,19558,26932,12,2
4,12,6.4,7.5,446.3,520.2,224.3,429.7,8,2,18,206293,42757,46279,0,12275,232,11,17065,67769,136735,1788,17,4
4,14,5.5,6.3,390.7,548.4000000000001,220.89999999999998,467.9,14,4,14,230296,38125,22403,794,2194,203,30,17949,156321,70685,3290,12,0
3,4,0.6000000000000001,0.4,303.7,318.5,170.1,326.3,5,9,17,34538,15938,20664,0,100,22,3,12892,4590,29948,0,26,5
7,4,5.5,4.5,306.2,379.1,239.3,456.0,8,7,8,193464,15684,17794,1577,3374,167,31,15723,187754,5641,68,12,2
3,4,0.7,2.2,210.2,287.6,136.89999999999998,279.0,0,12,12,76608,11428,38376,0,4803,82,1,10167,66706,1104,8796,35,0
14,4,7.5,6.8,426.5,452.5,286.9,394.1,12,7,2,143183,27701,26237,0,3695,208,3,13804,131415,10473,1294,12,1
4,12,4.4,3.6999999999999997,437.0,420.9,190.3,292.4,4,9,13,81317,22592,38532,0,1952,121,0,11253,21955,59361,0,6,2
4,7,5.199999999999999,2.2,337.5,267.0,208.2,293.3,5,8,11,140741,24409,29161,582,4886,159,10,12238,112564,5907,22269,14,1
4,11,0.0,0.5,275.4,343.4,216.7,342.6,8,8,7,153915,21118,33731,0,4165,55,74,12860,20108,117401,16407,12,3
4,7,5.3,8.5,338.5,442.0,238.5,479.2,8,6,8,191250,20274,22739,591,3634,228,13,14372,179896,11018,336,13,4
4,14,3.7,6.2,332.4,378.20000000000005,205.2,311.8,3,11,4,147652,12260,25828,147,547,186,4,11349,146029,1374,247,16,2
4,3,0.5,0.2,270.1,314.7,156.5,338.8,2,6,14,21988,7944,20992,73,2365,17,0,10387,4573,17415,0,12,2
11,4,0.8,1.4,339.8,440.0,289.0,413.7,9,7,9,127798,23480,29799,0,5617,49,61,12983,25885,91318,10594,11,3
4,12,3.9,2.8,449.29999999999995,357.1,213.6,284.4,5,6,7,75119,14156,24964,0,1231,98,1,10919,20168,54950,0,15,0
4,7,6.7,6.1,295.5,298.3,231.60000000000002,303.6,7,6,8,159976,21240,16851,786,2898,212,11,14639,141079,17996,901,13,3
4,11,0.3,0.5,215.39999999999998,238.8,183.60000000000002,233.1,2,7,6,138282,6004,25399,0,11650,52,65,12907,86723,37107,14451,26,3
14,4,5.6,5.4,427.4,411.8,280.7,318.79999999999995,14,3,7,208976,30068,26781,569,8019,191,22,17081,69410,137198,2367,7,1
4,12,5.2,6.300000000000001,428.29999999999995,506.8,200.2,326.2,9,4,13,129717,25032,24293,766,4378,175,0,15515,120683,8716,316,16,2
4,3,1.1,3.0,290.2,335.2,136.9,250.3,2,7,13,70670,12797,24675,0,2540,85,2,12070,22762,43163,4743,6,2
11,4,0.1,1.2,350.1,531.9,246.1,459.5,14,8,2,220870,27913,34236,1256,11169,45,114,15619,184041,22815,14014,2,4
7,4,6.4,7.5,382.1,474.70000000000005,374.40000000000003,542.9000000000001,19,5,13,180743,44679,21161,984,5898,224,7,18333,150325,28617,1800,9,0
4,14,5.699999999999999,5.3,397.8,385.7,253.79999999999998,404.4,9,8,13,162028,29989,25105,0,1218,163,15,14255,30429,130200,1397,9,1
12,4,4.9,5.3,432.29999999999995,389.4,230.4,365.0,6,9,13,134244,20781,37902,0,5051,149,9,13384,134244,0,0,12,0
3,4,1.4,1.6,364.4,417.5,259.3,391.5,4,4,32,80994,25907,26275,306,3508,73,0,14146,19283,53791,7918,28,4
11,4,0.2,2.2,327.8,446.59999999999997,258.9,355.20000000000005,10,8,6,128568,16661,37973,489,5186,81,59,13730,84039,34586,9942,29,14
12,4,4.3,6.6,448.5,343.6,284.6,402.70000000000005,10,9,9,227880,36906,40815,1106,12842,263,6,15741,11566,214749,1564,10,10
14,4,5.3,5.199999999999999,431.2,354.3,247.9,303.1,11,11,5,122052,26618,35649,0,4425,165,8,13281,25652,94281,2119,9,29
4,7,4.9,4.6,204.4,373.9,193.6,305.0,3,11,8,113036,12329,22873,450,3125,174,12,12069,86005,26930,100,10,11
4,3,1.6,1.3,264.1,133.8,161.7,227.0,0,13,10,41583,6888,38917,0,3033,58,0,9811,9130,25459,6993,26,3
4,14,5.3,4.1,372.6,410.3,248.3,323.2,12,7,10,153965,27302,24332,52,2683,188,0,14642,10913,142230,821,8,1
12,4,5.8,6.8,414.70000000000005,562.2,260.1,468.70000000000005,14,6,10,183828,31392,43675,0,11716,249,0,16432,128326,48777,6722,11,2
11,4,0.9,0.6,356.6,382.1,293.8,377.0,8,11,14,106961,25546,34665,0,6036,25,56,12611,14475,82723,9762,12,0
7,4,0.3,0.6,245.2,348.79999999999995,134.2,252.89999999999998,1,9,17,43323,8444,25226,0,14435,34,2,10528,16692,26630,0,19,0
14,4,5.199999999999999,4.6,260.0,371.2,203.4,327.1,3,13,15,133239,21730,31124,665,1795,169,4,12610,104279,27763,1196,14,0
14,4,5.4,4.0,430.8,469.79999999999995,242.8,446.3,13,6,17,202044,49564,19613,0,4453,165,16,17041,27114,173177,1752,11,1
4,7,5.1,5.4,367.5,439.6,237.6,462.9,10,9,9,156690,25036,23805,764,2605,170,5,15619,144751,11939,0,6,0
12,4,5.3,5.7,381.2,472.4,263.5,423.0,10,8,5,189597,23109,39576,376,6936,183,28,16158,183627,3822,2148,10,0
11,4,0.4,1.4,306.9,458.9,299.2,433.7,8,7,10,124966,20216,34493,0,9678,31,62,13938,108521,5691,10753,13,2
14,7,0.6,1.8,273.6,368.3,164.89999999999998,377.2,5,8,14,123903,17846,34120,0,3459,114,18,13841,33425,88827,1650,13,2
4,12,5.5,6.5,499.29999999999995,493.9,360.5,451.3,13,9,6,151891,22112,35589,0,3311,208,8,14078,143412,8478,0,8,4
4,7,5.7,5.0,313.0,407.3,266.4,287.8,5,5,8,142790,13898,26580,564,5856,189,9,12046,140094,1801,894,13,0
4,11,0.2,0.6,266.9,408.6,206.8,356.6,4,6,7,148117,11244,35813,0,7884,78,71,11584,93366,43217,11534,14,2
14,4,2.7,4.2,325.29999999999995,315.8,153.6,315.5,4,12,2,100427,17875,23927,0,1216,109,7,10233,24197,73730,2499,12,0
4,3,0.8,0.5,216.0,260.9,184.8,276.3,3,8,13,29846,7956,28772,0,2319,46,0,10159,7077,18918,3850,24,1
4,3,0.5,1.0,309.5,427.2,174.8,414.4,4,4,23,41593,16746,19635,0,9867,27,0,13212,20212,21380,0,23,2
14,4,5.6,6.1,538.8,489.6,339.6,389.8,13,3,10,162511,33112,12711,0,1856,179,2,14600,19130,142212,1168,12,1
4,11,0.0,0.5,238.5,489.6,205.7,402.9,6,6,12,188594,15011,33939,0,10871,29,114,14592,48383,119880,20330,12,1
7,4,3.7,6.1,309.20000000000005,449.40000000000003,209.1,473.5,13,4,10,221580,40811,15762,918,5817,211,18,17282,179011,41414,1154,8,0
12,4,2.1,3.9,301.0,437.1,146.1,374.0,4,12,4,79168,12727,26204,478,2242,92,0,11377,68633,10270,264,14,1
14,4,4.5,7.4,410.3,521.9,260.6,472.20000000000005,12,8,14,198721,35118,26345,0,3764,210,6,16049,185314,11336,2070,8,0
3,4,1.4,1.6,290.5,387.9,163.8,316.9,3,4,20,58951,16149,27508,0,5360,72,0,12310,14718,38008,6225,28,3
4,7,5.7,5.800000000000001,258.5,333.70000000000005,221.6,336.4,9,5,7,165630,27798,22113,705,3847,233,7,15405,130277,14300,21052,15,2
12,4,4.5,5.9,395.79999999999995,474.3,187.39999999999998,325.0,3,4,23,122763,21213,20648,0,3144,161,3,12879,23409,99353,0,12,0
4,11,0.0,0.30000000000000004,271.2,506.20000000000005,203.6,412.7,12,6,16,187773,34627,50968,0,24877,20,93,15581,130789,47929,9056,9,1
7,4,6.2,5.7,283.3,370.0,220.60000000000002,367.8,9,8,4,125918,18693,22873,615,2644,187,1,12960,93734,31891,292,12,1
4,12,5.7,7.8,440.4,532.8,216.5,326.1,3,6,5,138566,23166,38588,0,1045,211,4,12084,78390,60107,68,14,0
14,4,4.3,4.8,388.20000000000005,517.1,229.3,390.20000000000005,6,11,9,98761,22905,26331,0,1967,139,14,12092,14416,83571,773,7,0
4,11,0.2,0.5,299.3,428.2,230.6,370.0,8,6,7,131724,25614,34781,0,5486,29,69,12444,85412,31121,15190,11,4
3,4,0.9,1.5,279.5,335.20000000000005,147.8,323.79999999999995,1,8,13,32140,9887,31379,0,9727,49,0,10360,8716,16153,7270,23,7
12,4,4.1,7.300000000000001,343.6,562.5,253.3,451.9,11,10,10,211179,26166,54481,1519,1705,208,5,17023,162278,48153,748,4,1
4,14,0.1,0.4,294.2,376.9,190.1,354.1,7,3,20,55789,18368,20729,296,13299,23,0,15305,14458,40043,1288,26,7
11,4,0.4,1.2999999999999998,320.2,468.79999999999995,220.2,358.1,5,5,8,221074,14533,32203,0,8282,109,89,15863,193616,20564,6892,17,2
14,4,3.4000000000000004,5.300000000000001,373.4,368.6,208.0,330.8,11,10,8,105557,20660,30673,0,2800,135,9,15394,27805,77260,492,16,4
7,4,6.8,5.4,356.79999999999995,307.5,331.1,343.1,9,8,14,246982,25509,28159,535,2757,243,11,17327,210548,36098,336,18,2
4,11,0.1,1.9,386.7,447.5,301.2,463.6,11,6,8,200376,21516,30594,0,5787,76,93,16523,174151,13670,12554,14,5
12,4,5.9,4.5,444.2,382.1,244.2,438.20000000000005,7,13,12,197182,40944,32702,806,2723,207,11,15425,186739,9539,902,12,2
7,4,5.5,4.9,294.4,286.9,242.6,302.2,7,10,2,149680,19581,24813,712,3456,201,14,14778,122929,7619,19131,17,2
4,14,6.699999999999999,6.9,448.2,532.2,267.0,501.0,8,8,11,193764,36489,20852,0,2149,222,8,15804,20062,172055,1646,7,3
3,4,1.0,1.4,252.79999999999998,414.6,176.2,316.70000000000005,3,6,15,39145,10141,18882,86,9438,39,0,12816,13918,25227,0,18,9
11,4,0.5,1.7000000000000002,421.4,426.4,321.3,362.1,5,6,10,222357,17477,30808,0,7232,89,104,16114,82649,124714,14994,9,2
7,4,4.4,5.6,278.7,404.0,210.6,342.4,10,9,9,181392,26145,26295,851,1757,195,16,16284,147038,33962,392,11,1
4,3,0.7,0.8,276.0,188.0,213.4,274.1,4,9,16,65539,18154,23676,0,1159,45,4,13133,13126,51306,1107,10,3
14,4,5.5,5.0,498.5,451.0,343.0,433.8,12,4,4,178923,17159,22528,1212,4471,155,33,16120,157690,18299,2933,12,1
14,4,4.199999999999999,3.3,355.0,419.5,205.0,355.20000000000005,7,9,8,162388,25964,22564,0,605,150,10,15027,30943,127843,3602,13,0
4,3,0.6,0.3,288.70000000000005,292.5,189.39999999999998,266.2,1,8,15,22562,4711,24613,0,1532,21,1,10075,5132,17430,0,27,3
4,7,6.0,5.9,328.4,543.2,341.5,487.4,15,10,6,166857,33563,35286,875,13654,196,16,15300,156204,10652,0,8,1
12,11,0.8,0.7,331.6,490.1,238.9,414.1,9,5,7,150391,17904,32185,0,5313,51,78,13694,51767,84158,14466,12,0
4,14,4.1,3.3,330.7,334.0,190.3,349.0,1,5,3,39914,3042,9423,0,112,74,5,9121,29212,9732,970,5,1
4,14,5.6,6.5,439.5,492.4,255.0,521.8,11,10,10,244188,35111,32698,0,1865,265,10,16305,27286,215541,1360,8,1
14,4,4.5,4.6,419.5,468.70000000000005,232.39999999999998,454.79999999999995,10,11,8,107498,25917,29900,0,694,144,2,12258,103557,2866,1074,17,2
4,7,6.199999999999999,7.4,271.6,397.9,246.2,400.1,6,8,6,186072,24313,24515,550,2947,242,3,13422,173062,12114,896,13,2
4,3,0.6,0.8,339.1,392.3,202.89999999999998,344.2,0,3,20,20020,7430,11098,157,33673,25,0,10847,4367,15652,0,18,9
12,4,4.5,5.7,398.2,512.3,281.0,440.7,5,11,12,104309,22178,46306,0,4482,132,7,11766,97392,6274,641,9,2
11,4,0.2,0.7,311.8,398.9,270.5,328.8,8,10,7,136406,14982,44852,0,14484,50,77,12711,88073,38561,9772,11,7
4,3,1.7999999999999998,2.3,276.4,367.7,214.3,319.5,3,6,16,62789,13560,24734,0,4954,70,0,11505,14258,38821,9710,25,4
4,12,5.6,3.7,465.8,408.79999999999995,344.7,362.9,7,6,14,116341,27339,29172,0,3129,145,10,13450,108482,7799,60,12,3
4,7,5.0,7.4,298.4,418.5,226.2,401.9,12,5,9,151891,32382,16807,694,3708,211,1,15944,141679,2195,8017,12,4
4,14,6.0,4.699999999999999,475.3,352.20000000000005,317.2,342.20000000000005,6,9,13,120124,22850,24910,0,2721,161,19,13548,37728,81942,453,10,3
11,4,0.0,1.2000000000000002,390.4,662.5,307.1,616.1,15,3,17,279334,32281,31979,0,12693,90,115,19258,216619,38854,23862,10,3
3,4,0.0,0.2,272.7,336.3,139.8,304.79999999999995,1,9,17,25450,14621,23454,0,984,17,0,10538,5383,20067,0,19,5
4,14,5.4,4.3,380.9,576.0,307.3,471.7,20,5,6,165588,30843,27354,0,9623,156,35,17560,98261,65027,2299,20,12
4,11,0.0,0.4,282.0,460.8,218.1,412.2,8,8,12,112746,15732,32438,0,6389,30,63,13079,83936,20600,8210,24,4
12,4,5.0,6.8,457.90000000000003,535.1,214.6,391.79999999999995,4,3,6,160046,13797,19081,0,1696,208,3,13175,40067,119979,0,16,5
4,7,6.7,7.9,302.2,459.4,275.1,445.8,9,10,12,226196,25331,25581,828,2802,284,14,16698,212038,13475,683,14,5
4,12,5.6,5.2,426.4,401.6,320.3,346.5,7,8,8,119038,25224,27351,502,2311,169,1,12284,115675,3363,0,16,4
11,4,0.4,2.0,392.3,468.3,300.4,393.29999999999995,11,8,10,145863,27832,31189,0,5656,56,59,13215,34290,101891,9682,11,3
3,4,0.0,0.9,256.2,299.1,139.7,313.7,0,11,14,28306,10158,23804,0,1422,24,0,9609,4415,23890,0,36,11
7,4,5.699999999999999,4.6,311.9,397.20000000000005,239.5,411.8,8,7,5,149454,15428,17917,684,1368,202,13,13930,127479,8362,13612,6,3
14,4,4.5,6.6,410.6,560.0,309.0,497.0,9,9,6,129920,21906,25663,0,3112,171,18,12887,120413,8632,874,5,5
11,4,0.0,0.2,342.29999999999995,237.1,231.8,267.4,3,6,2,84226,6478,22458,309,5056,17,62,10031,58561,16480,9184,12,0
12,4,5.9,7.1,493.4,482.20000000000005,245.6,344.0,7,6,7,154774,30183,29293,0,3482,208,7,13142,26707,127331,736,6,1
12,4,5.3,5.4,469.9,482.9,193.1,474.4,11,4,3,189583,23550,16366,0,1579,214,7,13986,22484,165815,1284,3,0
4,7,6.8,8.0,341.3,413.2,362.5,404.0,7,5,8,187959,27347,20929,680,4229,249,6,14121,170633,16797,528,13,1
3,4,1.7999999999999998,0.8,357.3,239.0,215.6,246.5,0,8,12,50313,11069,33870,0,4097,56,0,9747,10331,37115,2866,19,0
7,4,7.0,4.5,479.6,374.8,248.1,322.7,2,4,7,162332,24089,16193,0,1262,190,4,12835,29197,133045,90,7,1
4,7,5.5,4.7,317.6,359.4,238.8,375.79999999999995,12,7,7,206616,30747,21397,716,4230,226,8,16221,152342,53753,520,15,2
12,6,2.9,3.9,419.8,440.20000000000005,158.0,314.4,8,3,3,165056,17104,38843,0,1364,175,0,13775,75571,88781,704,9,1
11,4,0.0,0.0,261.0,413.29999999999995,192.0,300.2,4,4,7,199570,12483,31548,0,10674,36,113,14106,150482,29809,19279,11,0
3,14,0.4,0.9,171.7,372.9,139.10000000000002,304.1,3,11,18,27205,10318,32869,0,2047,28,0,11623,10046,16122,1036,13,0
3,4,0.1,1.5,241.0,420.9,146.4,366.7,1,1,22,52693,8328,9275,0,15914,45,3,12229,17902,34790,0,8,3
4,7,4.0,6.1,273.4,418.7,214.3,393.0,8,4,18,151076,25252,19212,724,2624,167,4,14252,124927,25781,368,6,3
4,12,4.4,4.0,374.5,583.3,245.8,455.3,12,10,9,206584,29665,41003,798,16033,205,20,16520,194746,5698,6139,8,0
11,14,0.0,2.8,347.9,438.8,259.2,336.9,8,5,18,130575,17957,57597,325,23464,35,61,13495,63157,56383,11034,11,0
12,4,3.9000000000000004,2.8,343.3,329.79999999999995,179.6,362.29999999999995,12,6,13,125923,19183,13285,0,917,129,9,14436,26167,99756,0,14,3
4,14,5.9,2.8,436.6,399.09999999999997,279.8,382.0,9,6,8,87839,20395,16201,0,556,127,2,11582,13528,73190,1120,9,1
7,4,5.3,4.5,324.0,331.70000000000005,203.3,430.2,6,7,7,106417,17693,22566,774,3469,167,2,12048,102464,3776,176,4,0
7,4,0.6,2.4,230.8,391.9,129.3,341.1,2,9,11,74581,13210,31485,0,6403,64,6,10290,29289,38306,6985,11,0
14,4,2.7,3.8,406.5,475.4,252.5,373.6,7,11,3,84218,20682,33193,370,4342,103,0,10483,79035,1518,3664,2,0
11,4,0.6,1.7,274.7,397.5,222.9,336.4,2,8,8,152352,22335,27260,227,11518,72,70,11618,121872,19950,10529,18,3
4,14,6.1,6.7,393.0,490.3,220.79999999999998,342.4,4,12,4,244461,20409,26167,743,878,272,9,15226,173978,68649,1834,14,0
12,4,4.9,5.8,434.0,430.70000000000005,236.8,349.7,11,6,3,195881,30599,16723,0,1964,239,3,16256,22638,173243,0,15,1
11,4,0.0,1.4,329.3,484.20000000000005,258.8,412.5,6,7,10,145585,20121,47427,0,18759,19,90,14064,129299,6730,9555,9,3
4,3,1.2000000000000002,0.6,299.3,298.5,164.2,280.5,4,7,14,31065,11179,23130,0,2688,26,1,11826,10747,19753,564,32,1
4,7,6.6,6.7,332.3,451.8,297.0,410.6,5,3,14,189815,29773,18783,1117,4135,235,10,16522,186398,1648,1768,5,0
12,4,4.300000000000001,6.9,416.59999999999997,545.5,231.0,397.70000000000005,7,5,7,146724,17808,33128,0,939,196,7,13383,125182,20107,1434,11,3
3,4,0.8,1.0,310.7,315.4,221.89999999999998,260.8,5,5,9,25800,10282,27810,0,2755,22,0,9916,22031,2242,1527,4,0
7,4,6.9,7.5,303.2,479.5,280.6,346.0,6,7,8,154953,29951,24567,857,3788,217,7,13211,147033,7920,0,16,4
4,11,0.6,2.1,396.7,314.7,323.1,307.9,5,7,12,156548,13315,35720,232,8554,83,77,13127,96373,50503,9671,14,4
4,21,4.9,5.4,503.1,467.5,276.4,386.2,12,6,8,202474,29241,19698,0,2002,243,7,15796,20728,181670,75,9,1
4,7,6.300000000000001,5.9,286.6,387.0,227.7,494.29999999999995,11,5,6,165353,24662,16636,1126,2183,183,17,16298,159483,5305,564,13,6
4,11,0.0,1.9,376.7,432.9,296.4,425.3,7,3,10,159118,14825,26752,0,9583,77,77,13826,145176,4792,9149,12,4
3,4,1.2,1.4,243.9,316.0,153.3,291.4,0,4,16,49225,6781,22602,0,5553,57,0,11023,12275,29469,7480,23,6
4,14,3.4,5.2,313.5,570.2,172.3,454.1,8,6,7,143446,20019,24850,0,2486,139,25,14418,132811,9468,1167,10,2
12,4,7.300000000000001,6.3,472.8,411.79999999999995,286.1,359.9,3,6,12,179287,30321,17547,0,1991,220,12,14163,19245,150851,9190,11,6
4,14,4.4,5.9,378.1,452.9,215.7,380.5,4,8,7,146373,15973,23462,0,3183,166,9,11919,22625,122567,1180,21,1
4,7,7.4,4.7,366.2,324.0,352.29999999999995,379.2,10,6,6,231244,32459,18494,923,3676,243,5,14923,221485,9142,616,14,4
4,12,4.3,4.4,393.2,449.0,241.6,334.4,4,6,8,148820,15079,29354,0,1789,184,12,12623,100452,48367,0,14,0
3,4,0.0,0.1,323.4,402.4,193.0,350.9,1,3,16,18542,6094,17545,165,6781,8,0,11158,3687,14854,0,32,6
4,11,0.4,0.30000000000000004,354.1,392.9,272.2,304.7,5,7,7,140064,8048,35044,510,5083,39,78,11858,107433,20339,12291,15,2
4,11,0.1,0.4,345.3,502.4,245.8,429.3,12,6,12,148959,26621,33754,0,7582,18,97,15002,104219,25339,19400,28,3
4,14,4.3,8.100000000000001,398.7,516.3,195.60000000000002,416.9,5,7,10,229001,18220,20800,840,769,231,17,14909,183369,42903,2729,13,0
